GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumDimensions: 3
TotalNumTrainingExamples: 30
NumberOfClasses: 6
ClassIDsAndCounters: 
1	5
2	5
5	5
4	5
3	5
6	5
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 47
TimeSeriesData: 
0.25853	-0.269186	-0.942324
0.251674	-0.268004	-0.933576
0.256166	-0.26493	-0.939014
0.25593	-0.274387	-0.927901
0.242453	-0.272023	-0.930266
0.264678	-0.274151	-0.949417
0.256166	-0.274387	-0.943269
0.246472	-0.268713	-0.916316
0.26586	-0.27486	-0.94256
0.289267	-0.284554	-0.949653
0.311255	-0.299922	-0.956746
0.349321	-0.316473	-0.984409
0.453588	-0.338697	-1.05865
0.489762	-0.356903	-1.07473
0.552181	-0.363759	-0.994812
0.719103	-0.395205	-0.963366
0.784595	-0.330659	-0.854843
0.952227	-0.318128	-0.850351
0.714847	-0.270604	-0.627631
0.828335	-0.256182	-0.269197
0.815804	-0.266112	-0.101802
0.507259	-0.170357	0.177426
0.0998834	-0.0379537	0.55501
-0.202042	-0.0112367	0.903514
-0.407976	0.0462166	1.06287
-0.157829	0.0852282	1.01227
-0.0441047	0.0384143	0.950564
-0.0204613	0.0154803	0.829273
-0.0386667	-0.0176204	0.770638
0.014058	0.0247012	0.730208
0.10012	-0.0107639	0.642018
0.0625269	-0.0249499	0.615537
-0.00674818	-0.0294421	0.65644
-0.0599457	-0.00981814	0.655731
-0.0119497	-0.00107009	0.578417
-0.0131319	0.0473988	0.572979
-0.0424497	0.113837	0.619084
0.00389133	0.147174	0.615774
0.044085	0.283832	0.596386
0.0275347	0.329701	0.646747
0.0592168	0.36753	0.7652
-0.0195156	0.490239	0.673464
-0.0294458	0.544619	0.770165
-0.00391098	0.724545	0.875614
0.0585075	0.846072	0.845587
0.190674	0.983203	0.981773
0.160647	1.03995	1.12623
0.0807323	1.0189	1.21442
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 47
TimeSeriesData: 
0.22543	-0.343662	-0.88818
0.250019	-0.350519	-0.903549
0.231104	-0.343899	-0.914661
0.236306	-0.340589	-0.91939
0.235596	-0.341771	-0.900948
0.245054	-0.342007	-0.912297
0.246472	-0.348864	-0.934521
0.240798	-0.340589	-0.909932
0.247182	-0.331131	-0.89149
0.246472	-0.329949	-0.902839
0.268933	-0.345081	-0.912297
0.321185	-0.375345	-0.971878
0.45548	-0.436581	-1.0395
0.582681	-0.46448	-1.09766
0.66827	-0.414829	-1.09813
0.663541	-0.335387	-0.949653
0.960029	-0.373689	-0.84113
0.826917	-0.357612	-0.75294
0.750549	-0.272496	-0.227112
0.670398	-0.256418	0.147162
0.479123	-0.175558	0.381941
0.0133487	-0.0400816	0.686231
-0.229705	-0.0185662	0.949618
-0.418143	0.0388872	1.04348
-0.122837	0.0161896	0.962149
-0.0339381	-0.00272513	0.890983
-0.0455233	-0.0403181	0.746522
-0.100849	-0.0393723	0.677483
-0.0287365	-0.0374809	0.636816
0.0783679	-0.0464653	0.576289
-0.0932829	-0.0398452	0.598751
-0.0689302	-0.0166747	0.55832
-0.0696395	0.0225733	0.531131
-0.0670388	0.057329	0.519782
-0.0944651	0.100596	0.55501
-0.0566357	0.190441	0.572979
-0.0117133	0.278394	0.617429
-0.00296525	0.373204	0.721223
0.000344825	0.487638	0.711057
0.0393564	0.537526	0.745812
0.044085	0.654324	0.7957
-0.0850077	0.746769	0.846533
-0.000364476	0.869951	0.921955
0.181689	1.08345	1.01677
0.0703292	1.11395	1.18629
-0.00296525	1.14611	1.22719
0.111705	1.08251	1.17494
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 40
